1,1,53.36,59.1,123.64,58.300000000000004,1,1,1.0
1,2,0.79,11.83,19.07,36.56,1,1,1.0
1,3,315.8,1.35,392.29,111.95,1,1,1.0
1,4,96.64,0.0,217.10000000000002,64.56,1,1,1.0
2,1,37.13,57.15,117.75,56.24,1,1,1.0
2,2,0.79,11.83,15.11,34.17,1,1,1.0
2,3,315.8,1.35,392.2,111.95,1,1,1.0
2,4,96.64,0.0,217.10000000000002,64.56,1,1,1.0
3,1,20.9,55.21,111.87,54.169999999999995,1,1,1.0
3,3,315.8,1.35,392.10999999999996,111.95,1,1,1.0
3,4,96.64,0.0,217.10000000000002,64.56,1,1,1.0
4,1,8.1,50.51,103.24000000000001,52.11000000000001,1,1,1.0
4,3,315.8,1.35,392.00999999999993,111.95,1,1,1.0
4,4,96.64,0.0,217.10000000000002,64.56,1,1,1.0
5,1,0.8,51.31,94.60000000000001,50.03999999999999,1,1,1.0
5,3,315.8,1.35,391.92,111.95,1,1,1.0
5,4,96.64,0.0,217.10000000000002,64.56,1,1,1.0
6,1,0.0,49.44,78.33,47.97,1,1,1.0
6,3,315.8,1.35,391.83,111.95,1,1,1.0
6,4,96.64,0.0,217.10000000000002,64.56,1,1,1.0
7,1,0.0,46.7,62.13,45.91,1,1,1.0
7,3,315.8,1.35,391.72999999999996,111.95,1,1,1.0
7,4,96.64,0.0,217.10000000000002,64.56,1,1,1.0
8,1,0.0,43.96,45.92,43.839999999999996,1,1,1.0
8,3,315.8,1.35,391.64000000000004,111.95,1,1,1.0
8,4,96.64,0.0,217.10000000000002,64.56,1,1,1.0
9,1,0.0,41.23,29.71,41.77,1,1,1.0
9,3,315.8,1.35,391.55,111.95,1,1,1.0
9,4,96.64,0.0,217.10000000000002,64.56,1,1,1.0
10,1,0.0,38.49,13.5,39.71,1,1,1.0
10,5,913.51,199.2,46.49000000000001,62.5,1,1,1.0
10,3,315.8,1.35,391.45,111.95,1,1,1.0
10,4,96.64,0.0,217.10000000000002,64.56,1,1,1.0
11,5,869.38,187.4,90.62,77.82000000000002,1,1,1.0
11,3,315.8,1.35,391.35999999999996,111.95,1,1,1.0
11,4,96.64,0.0,217.10000000000002,64.56,1,1,1.0
12,5,825.24,175.6,134.76,93.15,1,1,1.0
12,3,315.8,1.35,391.27000000000004,111.95,1,1,1.0
12,4,96.64,0.0,217.10000000000002,64.56,1,1,1.0
13,5,781.1,163.8,178.89999999999998,108.46999999999997,1,1,1.0
13,3,315.8,1.35,391.17,111.95,1,1,1.0
13,4,96.64,0.0,217.10000000000002,64.56,1,1,1.0
14,5,736.97,152.0,223.02999999999997,123.80000000000001,1,1,1.0
14,6,0.0,181.35,15.6,46.75,1,1,1.0
14,3,315.8,1.35,391.08,111.95,1,1,1.0
14,4,96.64,0.0,217.10000000000002,64.56,1,1,1.0
15,5,699.41,141.51,260.59000000000003,118.09000000000003,1,1,1.0
15,6,0.0,166.2,32.75,73.70000000000002,1,1,1.0
15,3,315.8,1.35,390.98999999999995,111.95,1,1,1.0
15,4,96.64,0.0,217.10000000000002,64.56,1,1,1.0
16,5,656.37,135.14,268.33000000000004,115.06,1,1,1.0
16,6,0.0,165.41,49.9,86.28999999999999,1,1,1.0
16,3,315.8,1.35,390.90000000000003,111.95,1,1,1.0
16,4,96.64,0.0,217.10000000000002,64.56,1,1,1.0
17,5,620.19,129.8,260.0999999999999,108.6,1,1,1.0
